,Unnamed: 0.1,Unnamed: 0,timestamp,PM2.5,humidity,temperature
160,160,160,03/06/2020 04:00,17.17,85.58,29.1
161,161,161,03/06/2020 05:00,19.0,86.61,28.92
162,162,162,03/06/2020 06:00,19.4,87.94,28.78
163,163,163,03/06/2020 07:00,22.83,82.77,29.87
164,164,164,03/06/2020 08:00,22.56,74.15,31.28
165,165,165,03/06/2020 09:00,23.35,66.95,32.58
166,166,166,03/06/2020 10:00,23.78,59.08,34.3
167,167,167,03/06/2020 11:00,20.37,55.35,35.3
168,168,168,03/06/2020 12:00,19.91,52.33,36.0
169,169,169,03/06/2020 13:00,19.38,50.86,36.53
170,170,170,03/06/2020 14:00,18.95,49.63,36.96
171,171,171,03/06/2020 15:00,18.67,48.48,37.13
172,172,172,03/06/2020 16:00,21.68,53.78,35.89
173,173,173,03/06/2020 17:00,23.34,52.78,36.29
174,174,174,03/06/2020 18:00,34.78,60.84,35.08
175,175,175,03/06/2020 19:00,39.1,65.23,33.43
176,176,176,03/06/2020 20:00,59.72,68.06,32.15
177,177,177,03/06/2020 21:00,54.71,70.5,31.38
178,178,178,03/06/2020 22:00,51.25,74.77,30.73
179,179,179,03/06/2020 23:00,34.42,75.81,30.43
180,180,180,04/06/2020 00:00,24.28,77.85,30.28
181,181,181,04/06/2020 01:00,16.03,80.53,29.97
182,182,182,04/06/2020 02:00,15.38,83.15,29.73
183,183,183,04/06/2020 03:00,14.97,83.68,29.61
184,184,184,04/06/2020 04:00,13.96,84.61,29.36
185,185,185,04/06/2020 05:00,13.42,84.34,29.16
186,186,186,04/06/2020 06:00,16.91,84.81,29.24
187,187,187,04/06/2020 07:00,19.49,83.39,29.98
188,188,188,04/06/2020 08:00,21.63,79.39,31.19
189,189,189,04/06/2020 09:00,20.58,74.43,32.28
190,190,190,04/06/2020 10:00,21.89,68.93,33.48
191,191,191,04/06/2020 11:00,22.33,63.6,34.76
192,192,192,04/06/2020 12:00,22.56,58.37,36.21
193,193,193,04/06/2020 13:00,25.69,56.99,36.95
194,194,194,04/06/2020 14:00,19.39,48.87,38.49
195,195,195,04/06/2020 15:00,14.53,40.46,41.45
196,196,196,04/06/2020 16:00,15.3,40.56,41.73
197,197,197,04/06/2020 17:00,18.78,49.79,38.75
198,198,198,04/06/2020 18:00,34.73,56.14,35.74
199,199,199,04/06/2020 19:00,62.18,61.63,33.86
200,200,200,04/06/2020 20:00,89.61,64.24,32.98
201,201,201,04/06/2020 21:00,75.63,64.65,32.27
202,202,202,04/06/2020 22:00,58.53,68.19,31.68
203,203,203,04/06/2020 23:00,52.93,71.5,31.28
204,204,204,05/06/2020 00:00,40.12,73.45,30.94
205,205,205,05/06/2020 01:00,26.59,76.87,30.54
206,206,206,05/06/2020 02:00,16.65,80.03,30.12
207,207,207,05/06/2020 03:00,14.21,82.6,29.93
208,208,208,05/06/2020 04:00,14.92,83.8,29.8
209,209,209,05/06/2020 05:00,15.14,84.1,29.57
210,210,210,05/06/2020 06:00,17.15,84.56,29.45
211,211,211,05/06/2020 07:00,22.84,83.13,30.06
212,212,212,05/06/2020 08:00,27.89,80.91,30.68
213,213,213,05/06/2020 09:00,32.62,78.18,31.35
214,214,214,05/06/2020 10:00,34.84,77.12,31.72
215,215,215,05/06/2020 11:00,59.26,73.6,32.77
216,216,216,05/06/2020 12:00,57.3,67.33,34.08
217,217,217,05/06/2020 13:00,42.68,61.17,35.4
218,218,218,05/06/2020 14:00,33.29,53.18,36.98
219,219,219,05/06/2020 15:00,20.42,48.27,37.23
220,220,220,05/06/2020 16:00,17.68,47.18,37.67
221,221,221,05/06/2020 17:00,21.63,50.13,37.37
222,222,222,05/06/2020 18:00,23.93,52.97,36.32
223,223,223,05/06/2020 19:00,55.71,62.64,34.67
224,224,224,05/06/2020 20:00,98.06,66.31,33.48
225,225,225,05/06/2020 21:00,98.91,66.88,32.6
226,226,226,05/06/2020 22:00,76.3,68.28,31.89
227,227,227,05/06/2020 23:00,52.1,71.29,31.43
228,228,228,06/06/2020 00:00,52.66,75.93,30.95
229,229,229,06/06/2020 01:00,42.18,78.04,30.61
230,230,230,06/06/2020 02:00,30.14,80.34,30.12
231,231,231,06/06/2020 03:00,31.96,81.11,30.01
232,232,232,06/06/2020 04:00,40.23,83.0,29.7
233,233,233,06/06/2020 05:00,25.98,83.32,29.67
234,234,234,06/06/2020 06:00,27.46,83.37,29.66
235,235,235,06/06/2020 07:00,40.43,82.23,30.13
236,236,236,06/06/2020 08:00,30.69,78.26,31.2
237,237,237,06/06/2020 09:00,47.46,74.88,32.1
238,238,238,06/06/2020 10:00,38.56,67.66,33.95
239,239,239,06/06/2020 11:00,31.91,57.33,35.88
240,240,240,06/06/2020 12:00,16.85,48.64,37.0
241,241,241,06/06/2020 13:00,12.49,47.94,36.43
242,242,242,06/06/2020 14:00,12.69,49.48,36.38
243,243,243,06/06/2020 15:00,13.01,48.91,36.6
244,244,244,06/06/2020 16:00,12.19,45.05,38.12
245,245,245,06/06/2020 17:00,13.93,44.86,38.83
246,246,246,06/06/2020 18:00,17.79,52.2,36.16
247,247,247,06/06/2020 19:00,64.28,60.18,34.64
248,248,248,06/06/2020 20:00,190.17,65.8,33.47
249,249,249,06/06/2020 21:00,195.71,67.0,32.78
250,250,250,06/06/2020 22:00,119.22,68.57,32.26
251,251,251,06/06/2020 23:00,86.44,70.82,31.88
252,252,252,07/06/2020 00:00,60.99,71.11,31.84
253,253,253,07/06/2020 01:00,47.89,72.98,31.57
254,254,254,07/06/2020 02:00,33.55,71.5,31.45
255,255,255,07/06/2020 03:00,23.53,70.18,31.4
256,256,256,07/06/2020 04:00,20.22,70.43,31.17
257,257,257,07/06/2020 05:00,18.48,71.11,30.96
258,258,258,07/06/2020 06:00,16.48,70.07,31.0
259,259,259,07/06/2020 07:00,15.86,65.92,32.08
260,260,260,07/06/2020 08:00,16.93,59.81,33.53
261,261,261,07/06/2020 09:00,15.71,56.68,34.45
262,262,262,07/06/2020 10:00,15.3,54.43,34.95
263,263,263,07/06/2020 11:00,13.43,51.62,35.81
264,264,264,07/06/2020 12:00,11.78,47.08,37.15
265,265,265,07/06/2020 13:00,10.99,42.93,38.91
266,266,266,07/06/2020 14:00,10.52,38.22,40.03
267,267,267,07/06/2020 15:00,10.05,35.68,41.01
268,268,268,07/06/2020 16:00,9.58,38.53,40.58
269,269,269,07/06/2020 17:00,10.97,42.35,39.1
270,270,270,07/06/2020 18:00,12.91,43.33,38.04
271,271,271,07/06/2020 19:00,29.89,50.83,36.53
272,272,272,07/06/2020 20:00,70.51,59.21,34.8
273,273,273,07/06/2020 21:00,107.08,62.33,33.81
274,274,274,07/06/2020 22:00,132.8,64.68,33.15
275,275,275,07/06/2020 23:00,114.66,67.26,32.77
276,276,276,08/06/2020 00:00,102.8,68.81,32.26
277,277,277,08/06/2020 01:00,53.5,64.72,32.63
278,278,278,08/06/2020 02:00,20.03,62.48,32.6
279,279,279,08/06/2020 03:00,14.68,61.94,32.45
280,280,280,08/06/2020 04:00,14.09,62.95,32.08
281,281,281,08/06/2020 05:00,13.09,62.43,31.93
282,282,282,08/06/2020 06:00,12.44,62.5,31.8
283,283,283,08/06/2020 07:00,13.08,59.78,32.54
284,284,284,08/06/2020 08:00,12.79,53.03,34.42
285,285,285,08/06/2020 09:00,11.43,47.77,35.48
286,286,286,08/06/2020 10:00,10.51,43.96,36.78
287,287,287,08/06/2020 11:00,8.82,42.96,36.97
288,288,288,08/06/2020 12:00,9.15,42.38,37.74
289,289,289,08/06/2020 13:00,8.72,39.21,38.94
290,290,290,08/06/2020 14:00,8.49,35.6,40.83
291,291,291,08/06/2020 15:00,8.35,33.27,42.28
292,292,292,08/06/2020 16:00,8.64,32.64,43.08
293,293,293,08/06/2020 17:00,9.03,34.48,41.8
294,294,294,08/06/2020 18:00,20.66,46.18,38.37
295,295,295,08/06/2020 19:00,41.34,53.61,35.98
296,296,296,08/06/2020 20:00,67.65,57.68,34.76
297,297,297,08/06/2020 21:00,75.29,59.86,34.14
298,298,298,08/06/2020 22:00,79.73,62.68,33.43
299,299,299,08/06/2020 23:00,72.49,64.3,32.74
300,300,300,09/06/2020 00:00,59.03,65.6,32.28
301,301,301,09/06/2020 01:00,34.54,66.74,31.75
302,302,302,09/06/2020 02:00,21.83,68.47,31.33
303,303,303,09/06/2020 03:00,15.73,70.48,30.83
304,304,304,09/06/2020 04:00,14.7,70.98,30.58
305,305,305,09/06/2020 05:00,15.96,72.26,30.39
306,306,306,09/06/2020 06:00,18.87,71.68,30.54
307,307,307,09/06/2020 07:00,34.48,69.1,31.42
308,308,308,09/06/2020 08:00,28.3,63.75,33.1
309,309,309,09/06/2020 09:00,24.98,60.73,33.91
310,310,310,09/06/2020 10:00,20.87,54.74,35.65
311,311,311,09/06/2020 11:00,16.83,48.64,36.97
312,312,312,09/06/2020 12:00,15.55,46.04,37.94
313,313,313,09/06/2020 13:00,14.39,44.73,38.18
314,314,314,09/06/2020 14:00,12.6,41.03,39.82
315,315,315,09/06/2020 15:00,11.0,40.03,39.87
316,316,316,09/06/2020 16:00,10.93,37.25,41.39
317,317,317,09/06/2020 17:00,12.9,41.71,39.78
318,318,318,09/06/2020 18:00,22.13,50.06,36.57
319,319,319,09/06/2020 19:00,38.56,56.53,35.03
320,320,320,09/06/2020 20:00,49.33,60.23,33.86
321,321,321,09/06/2020 21:00,62.86,62.66,33.03
322,322,322,09/06/2020 22:00,70.02,65.7,32.35
323,323,323,09/06/2020 23:00,59.73,68.78,31.71
324,324,324,10/06/2020 00:00,56.39,72.06,31.25
325,325,325,10/06/2020 01:00,51.53,74.06,31.12
326,326,326,10/06/2020 02:00,37.44,75.88,30.84
327,327,327,10/06/2020 03:00,25.9,77.63,30.73
328,328,328,10/06/2020 04:00,19.26,81.25,30.43
329,329,329,10/06/2020 05:00,17.63,83.12,30.28
330,330,330,10/06/2020 06:00,20.67,84.25,30.07
331,331,331,10/06/2020 07:00,19.41,81.17,30.9
332,332,332,10/06/2020 08:00,20.0,73.67,32.54
333,333,333,10/06/2020 09:00,19.05,68.89,33.28
334,334,334,10/06/2020 10:00,16.71,63.81,34.31
335,335,335,10/06/2020 11:00,16.78,58.88,35.8
336,336,336,10/06/2020 12:00,15.66,52.83,37.0
337,337,337,10/06/2020 13:00,12.14,46.76,37.91
338,338,338,10/06/2020 14:00,11.92,46.26,37.98
339,339,339,10/06/2020 15:00,11.28,42.77,38.95
340,340,340,10/06/2020 16:00,13.3,46.87,37.98
341,341,341,10/06/2020 17:00,13.84,51.97,36.14
342,342,342,10/06/2020 18:00,23.12,63.79,34.92
343,343,343,10/06/2020 19:00,16.48,81.48,28.05
344,344,344,10/06/2020 20:00,7.99,91.19,24.66
345,345,345,10/06/2020 21:00,8.08,91.2,25.41
346,346,346,10/06/2020 22:00,7.71,91.38,25.87
347,347,347,10/06/2020 23:00,8.37,91.28,26.18
348,348,348,11/06/2020 00:00,16.11,92.3,26.05
349,349,349,11/06/2020 01:00,27.84,93.35,26.03
350,350,350,11/06/2020 02:00,9.14,90.32,25.33
351,351,351,11/06/2020 03:00,9.82,89.52,25.67
352,352,352,11/06/2020 04:00,17.08,90.9,25.9
353,353,353,11/06/2020 05:00,23.93,91.11,26.03
354,354,354,11/06/2020 06:00,17.73,88.98,26.28
355,355,355,11/06/2020 07:00,17.47,84.28,27.35
356,356,356,11/06/2020 08:00,19.0,81.38,28.71
357,357,357,11/06/2020 09:00,24.06,79.45,29.81
358,358,358,11/06/2020 10:00,30.78,78.03,31.11
359,359,359,11/06/2020 11:00,28.03,74.47,32.04
360,360,360,11/06/2020 12:00,24.8,68.09,33.66
361,361,361,11/06/2020 13:00,22.03,62.83,35.05
362,362,362,11/06/2020 14:00,18.01,55.4,37.28
363,363,363,11/06/2020 15:00,15.35,48.33,39.32
364,364,364,11/06/2020 16:00,14.91,50.65,38.22
365,365,365,11/06/2020 17:00,16.61,60.53,35.63
366,366,366,11/06/2020 18:00,21.28,67.18,34.63
367,367,367,11/06/2020 19:00,39.57,91.58,28.71
368,368,368,11/06/2020 20:00,62.43,89.57,29.72
369,369,369,11/06/2020 21:00,64.4,87.18,29.89
370,370,370,11/06/2020 22:00,43.97,86.94,28.54
371,371,371,11/06/2020 23:00,11.34,89.03,26.18
372,372,372,12/06/2020 00:00,13.13,91.13,26.23
373,373,373,12/06/2020 01:00,39.61,91.87,26.4
374,374,374,12/06/2020 02:00,81.78,92.98,26.69
375,375,375,12/06/2020 03:00,70.61,93.48,27.36
376,376,376,12/06/2020 04:00,55.18,92.52,27.88
377,377,377,12/06/2020 05:00,36.74,90.74,27.61
378,378,378,12/06/2020 06:00,21.18,88.28,27.49
379,379,379,12/06/2020 07:00,20.73,83.33,28.47
380,380,380,12/06/2020 08:00,17.05,77.03,30.08
381,381,381,12/06/2020 09:00,17.39,72.33,31.88
382,382,382,12/06/2020 10:00,15.28,63.99,33.87
383,383,383,12/06/2020 11:00,15.12,59.34,34.55
384,384,384,12/06/2020 12:00,17.08,56.53,35.45
385,385,385,12/06/2020 13:00,16.6,52.58,36.59
386,386,386,12/06/2020 14:00,13.56,46.64,38.53
387,387,387,12/06/2020 15:00,14.65,44.06,39.93
388,388,388,12/06/2020 16:00,17.48,52.55,38.23
389,389,389,12/06/2020 17:00,19.97,60.4,36.63
390,390,390,12/06/2020 18:00,18.36,62.04,33.84
391,391,391,12/06/2020 19:00,14.12,70.28,30.3
392,392,392,12/06/2020 20:00,13.09,76.62,28.73
393,393,393,12/06/2020 21:00,12.88,74.71,28.83
394,394,394,12/06/2020 22:00,13.12,76.1,28.7
395,395,395,12/06/2020 23:00,16.59,76.85,29.18
396,396,396,13/06/2020 00:00,29.64,81.17,28.64
397,397,397,13/06/2020 01:00,43.45,81.77,29.02
398,398,398,13/06/2020 02:00,44.19,81.87,28.93
399,399,399,13/06/2020 03:00,30.0,81.81,28.68
400,400,400,13/06/2020 04:00,30.48,79.95,28.38
401,401,401,13/06/2020 05:00,18.38,80.98,28.25
402,402,402,13/06/2020 06:00,20.48,81.83,28.5
403,403,403,13/06/2020 07:00,20.58,80.07,29.6
404,404,404,13/06/2020 08:00,17.88,73.48,31.11
405,405,405,13/06/2020 09:00,18.6,71.01,31.9
406,406,406,13/06/2020 10:00,16.74,66.49,33.26
407,407,407,13/06/2020 11:00,14.6,63.35,34.06
408,408,408,13/06/2020 12:00,13.84,59.96,34.98
409,409,409,13/06/2020 13:00,13.88,55.5,36.12
410,410,410,13/06/2020 14:00,16.96,52.37,37.32
411,411,411,13/06/2020 15:00,14.7,47.93,38.84
412,412,412,13/06/2020 16:00,12.93,48.33,39.4
413,413,413,13/06/2020 17:00,15.55,58.85,36.91
414,414,414,13/06/2020 18:00,22.12,67.75,34.28
415,415,415,13/06/2020 19:00,26.43,71.45,33.19
416,416,416,13/06/2020 20:00,32.16,74.13,32.38
417,417,417,13/06/2020 21:00,33.78,76.68,31.93
418,418,418,13/06/2020 22:00,32.33,79.17,31.39
419,419,419,13/06/2020 23:00,33.1,80.6,31.26
420,420,420,14/06/2020 00:00,31.32,82.49,30.77
421,421,421,14/06/2020 01:00,20.86,82.21,30.86
422,422,422,14/06/2020 02:00,16.08,83.39,30.78
423,423,423,14/06/2020 03:00,15.53,83.28,30.71
424,424,424,14/06/2020 04:00,14.32,81.93,30.7
425,425,425,14/06/2020 05:00,16.23,82.73,30.5
426,426,426,14/06/2020 06:00,17.94,85.16,29.85
427,427,427,14/06/2020 07:00,28.98,85.68,29.94
428,428,428,14/06/2020 08:00,19.82,77.63,31.58
429,429,429,14/06/2020 09:00,19.53,74.38,32.37
430,430,430,14/06/2020 10:00,19.35,65.4,33.79
431,431,431,14/06/2020 11:00,19.09,60.89,34.56
432,432,432,14/06/2020 12:00,21.08,65.18,33.53
433,433,433,14/06/2020 13:00,32.41,72.78,32.64
434,434,434,14/06/2020 14:00,41.43,82.75,30.48
435,435,435,14/06/2020 15:00,33.4,84.91,29.43
436,436,436,14/06/2020 16:00,20.13,88.63,26.47
437,437,437,14/06/2020 17:00,48.59,90.31,27.52
438,438,438,14/06/2020 18:00,59.23,90.47,27.77
439,439,439,14/06/2020 19:00,32.69,87.18,27.43
440,440,440,14/06/2020 20:00,17.3,81.96,27.83
441,441,441,14/06/2020 21:00,20.88,82.13,28.29
442,442,442,14/06/2020 22:00,34.39,82.93,28.63
443,443,443,14/06/2020 23:00,48.0,87.98,27.85
444,444,444,15/06/2020 00:00,43.7,89.35,27.59
445,445,445,15/06/2020 01:00,36.57,90.29,27.38
446,446,446,15/06/2020 02:00,25.15,95.43,25.85
447,447,447,15/06/2020 03:00,13.18,96.09,25.32
448,448,448,15/06/2020 04:00,13.73,96.21,25.39
449,449,449,15/06/2020 05:00,47.49,96.15,25.33
450,450,450,15/06/2020 06:00,25.85,95.93,25.3
451,451,451,15/06/2020 07:00,53.45,95.98,25.38
452,452,452,15/06/2020 08:00,34.7,95.78,25.66
453,453,453,15/06/2020 09:00,57.9,95.02,25.81
454,454,454,15/06/2020 10:00,47.76,93.08,26.51
455,455,455,15/06/2020 11:00,39.98,90.54,27.09
456,456,456,15/06/2020 12:00,42.11,88.95,27.72
457,457,457,15/06/2020 13:00,42.22,83.72,29.34
458,458,458,15/06/2020 14:00,40.74,80.17,29.96
459,459,459,15/06/2020 15:00,42.06,75.81,31.23
460,460,460,15/06/2020 16:00,34.33,68.78,33.22
461,461,461,15/06/2020 17:00,26.28,69.53,32.86
462,462,462,15/06/2020 18:00,26.95,72.81,31.68
463,463,463,15/06/2020 19:00,28.3,78.03,30.86
464,464,464,15/06/2020 20:00,25.43,79.05,30.19
465,465,465,15/06/2020 21:00,17.02,81.59,29.68
466,466,466,15/06/2020 22:00,18.72,81.88,29.7
467,467,467,15/06/2020 23:00,18.0,84.12,29.3
468,468,468,16/06/2020 00:00,18.11,85.48,29.03
469,469,469,16/06/2020 01:00,20.17,87.08,28.78
470,470,470,16/06/2020 02:00,19.59,87.24,28.82
471,471,471,16/06/2020 03:00,17.02,87.18,28.84
472,472,472,16/06/2020 04:00,14.28,85.76,28.73
473,473,473,16/06/2020 05:00,15.73,86.53,28.57
474,474,474,16/06/2020 06:00,16.56,87.88,28.33
475,475,475,16/06/2020 07:00,18.79,85.28,29.11
476,476,476,16/06/2020 08:00,19.37,81.26,30.21
477,477,477,16/06/2020 09:00,16.08,72.37,32.22
478,478,478,16/06/2020 10:00,14.22,66.41,33.49
479,479,479,16/06/2020 11:00,12.5,61.67,34.19
